,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
g_drugless,1.3627516148594863,1.0116273985185278,0.6792185318154028,0.9276039604916666,1.1542428009705468,0.8828861252984543,0.9762377496473345,0.7604102428742104,1.2589608057473558,0.949952405721602,0.8469659936434234,0.8413912922627259,1.2049050837488342,0.8677695037023122,0.688099088907072,0.9470095679460548
gmax,1.3627516148594863,1.0116273985185278,0.6792185318154028,0.9276039604916666,1.1542428009705468,0.8828861252984543,0.9762377496473345,0.7604102428742104,1.2589608057473558,0.949952405721602,0.8469659936434234,0.8413912922627259,1.2049050837488342,0.8677695037023122,0.688099088907072,0.9470095679460548
hc,-0.06381652380095663,-0.055089814153882935,-0.22640392926629369,-0.019469253595429843,-0.04518417262395753,-0.019146973225193313,-0.19162804407673883,-0.0002407700508773175,-0.014812206729742445,-0.0207829530210416,-0.03722915933988006,-0.01915784925150609,-0.018715391067001378,-0.05558792178708689,-0.01969432299078176,-0.02726065461713192
ic50,-2.3714802176426075,1.3608022318501845,0.2572909009193149,2.3740011968282078,-0.051118783575316344,3.056726671147637,0.16423883675057324,3.1222146960909267,-0.16217229141444156,2.362604074115957,-0.2738060319625389,2.371013841381841,0.9834026965615779,0.6567902398811266,0.9845117593292061,2.6687775892445407
mic,0.011832406274583786,56.07234882852027,67.42622241778335,323.2283978181381,1.8504070195423021,1549.4950393146316,31.080821738690638,1336.9837418249451,0.8850074914473438,323.2283978181381,0.9704808877380307,323.2283978181381,13.0652016212472,11.067360180959746,13.30834724654076,727.5483529196233
